x,y
9046,2.3929330270592617
9047,4.7863845357156425
9048,11.29246027899417
9049,28.977807746526366
9050,77.05156639750334
9051,28.345687187697813
9052,29.345687187697813
9053,78.05156639750334
9054,210.44787279263892
9055,570.338346621632
9056,1548.6220818664995
9057,569.7062260628035
9058,209.58320807587552
9059,77.1013534658712
9060,28.364002826586542
9061,10.434533509229869
9062,3.8386503562601733
9063,4.838650356260173
9064,11.434533509229869
9065,12.434533509229869
9066,32.08228465504559
9067,85.49040956480185
9068,230.6687449990632
9069,625.3043760959476
9070,230.03662444023462
9071,84.62574484803847
9072,31.132071723413453
9073,11.452849148118602
9074,4.2132677444307
9075,1.5499745833268295
9103,1.1353353068426941
9104,1.3678795053394248
9105,2.0000001744266607
9106,3.7182823025998673
9107,8.38905738777903
9108,3.086161743771309
9109,1.1353354576632733
10648,2.0
10649,3.718281828459045
10650,8.38905609893065
10651,21.085536923187668
10652,55.598150033144236
10653,56.598150033144236
10654,152.13144093103563
10655,411.8178495916658
10656,1117.7186953516461
10657,3036.5561370748724
10658,1117.0865747928176
10659,1118.0865747928176
10660,3037.556137074872
10661,8255.215368506419
10662,22438.28364439838
10663,60991.86041054945
10664,22437.65152383955
10665,8254.350703789656
10666,3036.60592414324
10667,1117.104890431706
10668,410.9599228219014
10669,151.18370675158016
10670,55.617377553998516
10671,20.460489773986094
10672,7.526993544148016
10673,2.7690261787222257
11923,1.367879441171444
11924,2.0000000000000044
11925,3.718281828459058
11926,8.389056098930684
11927,21.08553692318776
11928,7.756935540102127
11929,2.853617111695671
11935,1.1420732302356988
11936,1.3861950800601783
11937,2.0497870683678685
11938,3.8536171116956703
11939,1.4176665095393108
11942,1.1918602986035627
11943,1.5215303632967907
11944,2.417666509539311
11945,4.85361711169567
11946,11.47521736856117
11947,4.221496552867112
11948,5.221496552867112
11949,12.47521736856117
11950,32.192874850577454
11951,85.79102488372185
11952,231.4859021578398
11953,85.15890432489329
11954,31.328210133814064
11955,11.525004436929034
11956,4.239812191755846
11957,1.5597397397750088
13457,1.1353352832366128
16519,1.1353352832366128
16520,1.3678794411714423
16521,2.0
16522,3.7182818284590455
16523,8.38905609893065
16524,3.086161269630488
16525,1.1353352832366128
16582,1.1353352832366128
16583,1.3678794411714423
16584,2.0
16585,3.718281828459045
16586,1.3678794411714423
16844,2.000000112572927
16845,3.7182821344639865
16846,8.38905693073832
16847,21.085539184275344
16848,55.59815617941778
16849,20.453418625446787
16850,7.5243922139749335
16851,2.76806920283185
16857,1.137814050648368
16858,1.3746174295837932
16859,2.0183157514616608
16860,3.7680692028318497
16861,1.386195192633103
26546,2.0
26547,3.718281828459045
26548,8.38905609893065
26549,21.085536923187668
26550,55.598150033144236
26551,20.45341636435911
26552,7.524391382167263
26553,2.768068896826909
26622,1.3680028509755289
26623,2.0003354626279024
26624,3.7191937104246
26625,8.391534851107316
26626,21.092274870186753
26627,7.759414292278759
26628,2.8545289936612126
27206,1.1353352832366128
27207,1.3678794411714423
29353,1.1353352832366128
29354,1.3678794411714423
29355,2.0
29356,3.7182818284590455
29357,8.38905609893065
29358,3.086161269630488
29359,4.086161269630487
29360,9.38905609893065
29361,23.803818751646716
29362,62.987206132074895
29363,169.49869602576427
29364,62.355085573246335
29365,22.939154034883327
29366,23.939154034883327
29367,63.35508557324633
29368,170.49869602576427
29369,461.74522535433846
29370,1253.4353736299659
29371,461.11310479550986
29372,169.6340313090009
29373,62.4048726416142
29374,22.957469673772056
29375,8.4455811142976
29376,3.1069556606958884
29377,1.1429851122012527
50021,2.0
50022,3.718281828459045
50023,8.38905609893065
50024,21.085536923187668
50025,55.598150033144236
50026,20.45341636435911
50027,7.524391382167263
50028,2.768068896826909
52167,2.0
52168,3.718281828459045
52169,8.38905609893065
52170,21.085536923187668
52171,55.598150033144236
52172,20.45341636435911
52173,7.524391382167263
52174,2.768068896826909
55234,1.3678794411716968
55235,2.0000000000006914
55236,3.718281828460925
55237,8.38905609893576
55238,21.085536923201555
55239,7.756935540107202
55240,2.8536171116975377
57085,1.1353352832366128
57086,1.3678794411714423
57087,2.0
57088,3.718281828459045
57089,1.3678794411714423
57094,1.1851223516044767
57095,1.503214724408055
57096,2.367879441171442
57097,4.718281828459045
57098,1.7357588823428844
57711,1.1353352832366128
57712,1.3678794411714423
57713,2.0
57714,3.718281828459045
57715,1.3678794411714423
58435,2.0
58436,3.718281828459045
58437,8.38905609893065
58438,21.085536923187668
58439,55.598150033144236
58440,20.45341636435911
58441,7.524391382167263
58442,2.768068896826909
59119,1.1353352832366128
59120,1.3678794411714423
59631,2.0000167017007904
59632,3.7183272283888074
59633,8.389179508734737
59634,21.08587238581557
59635,55.599061915109786
59636,20.45375182698701
59637,7.524514791971349
59638,2.7681142967566714
60998,1.1353352832366126
60999,1.3678794411714423
61000,2.0
62186,1.3678794411714423
62187,2.0
62188,3.7182818284590455
62189,8.38905609893065
62190,21.085536923187668
62191,7.756935540102093
62192,2.8536171116956583
62252,1.3678794411714423
62253,2.3678794411714423
62254,4.718281828459045
62255,11.107337927389695
62256,28.47459302211832
62257,75.6836869563319
62258,27.84247246328976
62259,10.242673210626307
62260,11.242673210626307
62261,28.842472463289756
62262,76.6836869563319
62263,206.72959096417986
62264,560.2310086942423
62265,561.2310086942423
62266,1523.8657706728402
62267,4140.578351602261
62268,11253.540610642875
62269,30588.576665907975
62270,11252.908490084046
62271,4139.713686885498
62272,1522.915557741208
62273,560.249324333131
62274,206.10420835235038
62275,75.82150099174517
62276,27.893171413623175
62277,10.261324312142943
62278,3.774930253630081
62279,1.388719232166605
63004,1.1353352832366128
63005,1.3678794411714423
63006,2.0
63007,3.7182818284590455
63008,8.38905609893065
63009,3.086161269630488
63010,1.1353352832366128
63266,1.1353352832366128
63686,1.1353352832366128
63882,1.1353352832366128
63883,1.3678794411714423
65972,2.0000000000000933
65973,3.718281828459299
65974,8.389056098931341
65975,21.085536923189547
65976,55.59815003314934
65977,20.453416364360987
65978,7.524391382167954
65979,2.768068896827163
66284,2.0
66285,3.718281828459045
66286,8.38905609893065
66287,21.085536923187668
66288,55.598150033144236
66289,20.45341636435911
66290,7.524391382167263
66291,2.768068896826909
69797,2.0000000001033102
69798,3.7182818287398716
69799,8.389056099694017
69800,21.08553692526271
69801,55.59815003878479
69802,20.45341636643415
69803,7.524391382930629
69804,2.7680688971077356
73161,1.3678794411714423
73162,2.0
73163,3.7182818284590455
73164,8.38905609893065
73165,21.085536923187668
73166,7.756935540102093
73167,2.8536171116956583
76059,1.1353352832366126
76060,1.3678794411714423
76061,2.0
77650,1.1353352832366126
77651,1.3678794411714423
77652,2.0
85950,2.0
85951,3.718281828459045
85952,8.38905609893065
85953,21.085536923187668
85954,55.598150033144236
85955,20.45341636435911
85956,7.524391382167263
85957,2.768068896826909
89642,1.1353352832366128
90253,2.0
90254,3.718281828459045
90255,8.38905609893065
90256,21.085536923187668
90257,55.598150033144236
90258,20.45341636435911
90259,7.524391382167263
90260,2.768068896826909
108565,1.1353352832366128
108566,1.3678794411714423
108567,2.0
108568,3.7182818284590455
108569,8.38905609893065
108570,3.086161269630488
108571,1.1353352832366128
111228,1.1353352832366144
111229,1.367879441171447
112548,1.1353352832366128
112549,1.3678794411714423
112550,2.0
112551,3.7182818284590455
112552,8.38905609893065
112553,3.086161269630488
112554,1.1353352832366128
114164,2.0
114165,3.718281828459045
114166,8.38905609893065
114167,21.085536923187668
114168,55.598150033144236
114169,20.45341636435911
114170,7.524391382167263
114171,2.768068896826909
115109,2.0
115110,3.718281828459045
115111,8.38905609893065
115112,21.085536923187668
115113,55.598150033144236
115114,20.45341636435911
115115,7.524391382167263
115116,2.768068896826909
116979,2.0000167017007904
116980,3.7183272283888074
116981,8.389179508734737
116982,21.08587238581557
116983,55.599061915109786
116984,20.45375182698701
116985,7.524514791971349
116986,2.7681142967566714
125047,1.1353352832366128
125048,1.3678794411714423
125049,2.0
125050,3.7182818284590455
125051,8.38905609893065
125052,3.086161269630488
125053,1.1353352832366128
125241,1.3678794411714423
125242,2.0
125243,3.7182818284590455
125244,8.38905609893065
125245,21.085536923187668
125246,7.756935540102093
125247,8.756935540102093
125248,22.085536923187668
125249,58.31643186160329
125250,156.80221520150727
125251,424.5143304159228
125252,156.17009464267872
125253,57.451767144839906
125254,21.135323991555534
125255,7.7752511789908265
125256,2.8603550586947435
125259,1.387106962025731
125260,2.0522658205445303
125261,3.8603550586947435
125262,8.775251178990828
125263,22.13532399155553
125264,8.14313062016227
125265,2.9956903419313563
125266,1.1020528889123942
125306,1.1362471660378055
125307,1.370358195619609
125308,2.0067379531736638
125309,3.736597484132023
125310,8.438843212922817
125311,3.104476925303465
125312,1.1420732364102764
125313,2.142073236410276
125314,4.104476925303466
125315,9.43884321292282
125316,23.939154158903044
125317,63.355085910366874
125318,23.307033600074487
125319,8.574178496159432
125320,3.1542639936713295
125321,1.1603888752990104
125323,1.4268832109865586
125324,2.1603888752990104
125325,4.1542639936713295
125326,9.574178496159432
125327,24.307033600074483
125328,8.942057937330873
125329,3.289599276907942
125330,1.2101759436668744
126173,1.1353375435660196
126174,1.3678855853837957
126190,1.371270090543643
126191,2.009216740575129
126192,3.7433355268820403
126193,8.45715911208957
126194,21.270660106320868
126195,7.825038553261013
126196,2.878670810118653
130184,1.1353352832366128
130185,1.3678794411714423
130424,1.1353352832366128
130913,1.1353352832417218
130914,1.3678794411853303
130915,2.000000000037751
131699,2.0
131700,3.718281828459045
131701,8.38905609893065
131702,21.085536923187668
131703,55.598150033144236
131704,20.45341636435911
131705,7.524391382167263
131706,2.768068896826909
140642,1.1353352832366128
140645,1.1536509221253468
140646,1.4176665095393064
140647,2.135335283236613
140648,4.086161269630487
140649,9.38905609893065
140650,3.45404071080193
140651,1.2706705664732254
140660,1.171966561014081
140661,1.4674535779071702
140672,1.1985982456026476
140674,1.4409396527813731
140675,2.1985982456026476
140676,4.258127830644569
140677,9.856509676837822
140678,25.07448931811994
140679,9.224389118009263
140680,3.393463113881182
140681,1.2483853139705117
141641,1.1353352832366128
141642,1.3678794411714423
141643,2.0
141644,3.718281828459045
141645,1.3678794411714423
141751,1.135335283274364
141752,1.3678794412740611
141753,2.000000000278947
141754,3.7182818292173017
141755,8.389056100991805
141756,3.086161270388744
141757,1.1353352835155597
141820,2.000000000005109
141821,3.7182818284729326
141822,8.389056098968402
141823,21.085536923290285
141824,55.59815003342318
141825,20.453416364461727
141826,7.524391382205014
141827,2.768068896840797
142313,1.1353352832366128
142314,1.3678794411714423
142315,2.0
142316,3.7182818284590455
142317,8.38905609893065
142318,3.086161269630488
142319,1.1353352832366128
147728,2.0
147729,3.718281828459045
147730,8.38905609893065
147731,21.085536923187668
147732,55.598150033144236
147733,20.45341636435911
147734,7.524391382167263
147735,2.768068896826909
147952,1.1353352832366252
147953,1.3678794411714768
147954,2.0000000000000937
147955,3.7182818284592996
147956,8.389056098931341
147957,3.086161269630742
147958,1.1353352832367063
149416,1.1354586930406994
149417,1.3682149037993447
149418,2.0009118819655543
149419,3.7207605806357114
149420,1.3687913231369968
150383,1.1353352832366173
150565,1.135335283236647
150566,1.3678794411715358
150567,2.000000000000254
150570,1.2706705664732598
150571,1.735758882342978
150572,3.000000000000254
150573,6.436563656918781
150574,15.778112197863177
150575,5.804443098090223
150576,2.135335283236867
150680,1.1353352832366126
150681,1.3678794411714423
150682,2.0
153391,1.1353352832366128
153392,1.3678794411714423
153393,2.0
153394,3.7182818284590455
153395,8.38905609893065
153396,3.086161269630488
153397,1.1353352832366128
154278,1.3678794411714423
154279,2.0
154280,3.7182818284590455
154281,8.38905609893065
154282,21.085536923187668
154283,7.756935540102093
154284,2.8536171116956583
154336,2.0024787521766685
154337,3.7250197754581356
154338,8.4073717378194
154339,21.13532399155557
154340,55.73348531638095
154341,20.503203432727013
154342,7.542707021056011
154343,2.7748068438259996
154625,1.1353352832366126
154626,1.3678794411714423
154627,2.0
159310,1.1353352832366128
159311,1.3678794411714423
179162,1.1353352832366144
179163,1.367879441171447
186188,2.0
186189,3.718281828459045
186190,8.38905609893065
186191,21.085536923187668
186192,55.598150033144236
186193,20.45341636435911
186194,7.524391382167263
186195,2.768068896826909
186198,1.3746173881705277
186199,2.018315638888734
186200,3.768068896826909
186201,8.524391382167263
186202,21.453416364359107
186203,7.892270823338705
186204,2.9034041800635215
188031,2.0
188032,3.718281828459045
188033,8.38905609893065
188034,21.085536923187668
188035,55.598150033144236
188036,20.45341636435911
188037,7.524391382167263
188038,2.768068896826909
188737,2.0
188738,3.718281828459045
188739,8.38905609893065
188740,21.085536923187668
188741,55.598150033144236
188742,20.45341636435911
188743,7.524391382167263
188744,2.768068896826909
190536,1.1353352832366128
190537,1.3678794411714423
190538,2.0
190539,3.718281828459045
190540,1.3678794411714423
190570,1.135343687778373
190650,2.0
190651,3.718281828459045
190652,8.38905609893065
190653,21.085536923187668
190654,55.598150033144236
190655,20.45341636435911
190656,7.524391382167263
190657,2.768068896826909
191196,1.135335283274364
192042,1.1353352832366126
192043,1.3678794411714423
192044,2.0
192320,2.0
192321,3.718281828459045
192322,8.38905609893065
192323,21.085536923187668
192324,55.598150033144236
192325,20.45341636435911
192326,21.45341636435911
192327,56.598150033144236
192328,152.13144093103566
192329,411.8178495916658
192330,1117.7186953516461
192331,1118.7186953516461
192332,3039.274418903331
192333,8259.88614277689
192334,22450.98012522264
192335,61026.37302365941
192336,22450.348004663807
192337,8259.021478060127
192338,3038.324205971699
192339,1117.7370109905348
192340,411.19246697983624
192341,151.2692549664489
192342,55.64884898347765
192343,20.472067465875746
192344,7.5312527389704345
192345,2.7705930489333377
193904,1.1353352832366126
193905,1.3678794411714423
193906,2.0
194413,1.3861950800601766
194414,2.0497870683678636
194415,3.853617111695658
194416,8.756935540102091
194417,22.085536923187668
194418,8.124814981273536
194419,2.9889523949322707
194446,1.135336197564086
194447,1.3678819265711988
194448,2.0000067560169943
194449,3.7183001932172735
194450,1.3678861971884366
195258,1.1353352832366128
195259,1.3678794411714423
195260,2.0
195261,3.718281828459045
195262,1.3678794411714423
195713,2.0000167017007904
195714,3.7183272283888074
195715,4.718327228388807
195716,11.107461337193781
195717,28.47492848474622
195718,29.47492848474622
195719,78.4028806667565
195720,211.40284398682815
195721,572.9342274654985
195722,1555.6784175932264
195723,572.3021069066698
195724,210.53817927006475
195725,77.45266773512436
195726,78.45266773512436
195727,211.53817927006475
195728,573.3021069066699
195729,1556.6784175932266
195730,4229.77237346959
195731,1556.046297034398
195732,572.4374421899065
195733,573.4374421899065
195734,1557.0462970343979
195735,4230.77237346959
195736,11498.713381320473
195737,31255.025353273846
195738,11498.081260761644
195739,4229.907708752827
195740,1556.0960841027659
195741,1557.0960841027659
195742,4230.907708752827
195743,11499.081260761644
195744,31256.025353273846
195745,84960.96746583104
195746,31255.393232715018
195747,11498.21659604488
195748,4229.957495821194
195749,1556.1143997416543
195750,572.4624957757942
195751,210.59718303760835
195752,211.59718303760835
195753,573.4624957757942
195754,1557.1143997416546
195755,4230.957495821194
195756,11499.216596044878
195757,4230.325375262365
195758,1556.249735024891
195759,572.5122828441621
195760,210.61549867649703
195761,77.48111195515439
195762,28.503708167404156
195763,10.485928231938518
195764,3.857557418129392
195765,1.4191160672681926
195772,1.1920564749093687
195773,1.5220636257840376
195774,2.4191160672681926
195890,1.1353352832366128
195891,1.3678794411714423
195902,1.1851223516044767
196040,1.1353352832366128
196041,1.3678794411714423
196048,1.1851223516044767
196049,1.503214724408055
196050,2.367879441171442
196466,2.0
196467,3.718281828459045
196468,8.38905609893065
196469,21.085536923187668
196470,55.598150033144236
196471,20.45341636435911
196472,7.524391382167263
196473,2.768068896826909
196528,1.3678794411714423
196529,2.0
196530,3.7182818284590455
196531,8.38905609893065
196532,21.085536923187668
196533,7.756935540102093
196534,2.8536171116956583
196574,2.0000003061951555
196575,3.7182826607837716
196576,8.38905836142383
196577,21.085543073281762
196578,55.59816675083326
196579,20.453422514453205
196580,7.524393644660442
196581,2.768069729151635
196582,3.768069729151635
196583,8.52439364466044
196584,21.453422514453205
196585,56.59816675083326
196586,152.13148637442592
196587,55.966046192004704
196588,20.58875779768982
196589,7.574180713028305
196590,2.786385368040369
196593,1.3770962529900967
196594,2.0250538920829744
196595,3.7863853680403694
196596,4.786385368040369
196597,11.29246254148735
196598,28.977813896620468
196599,77.05158311519237
196600,207.72963640757015
196601,76.41946255636381
196602,28.113149179857082
196603,10.342249609855214
196604,3.804701006929103
196605,1.3996712802535025
196607,1.5149102884033758
196608,2.3996712802535023
196609,4.804701006929104
196610,11.342249609855214
196611,29.113149179857075
196612,10.710129051026655
196613,3.940036290165716
196614,1.4494583486213664
196747,1.1353352832366128
197754,2.0000001145963626
197755,3.7182821399642556
197756,8.389056945689603
197757,21.085539224917145
197758,55.598156289893645
197759,20.453418666088584
197760,7.524392228926216
197761,2.7680692083321197
198135,1.1353352832505006
198136,1.3678794412091937
198137,2.0000000001026192
198138,3.0000000001026192
198139,6.436563657197039
198140,15.77811219861956
198141,41.1710738484365
198142,42.1710738484365
198143,112.91458190035034
198144,305.2153743193139
198145,827.9431239500575
198146,2248.864467002597
198147,827.3110033912288
198148,304.3507096025505
198149,111.9643689687182
198150,41.18938948732522
198151,15.152729586790086
198152,5.574377692610318
198153,2.0506989504360376
198154,3.0506989504360376
198155,6.574377692610317
198156,16.152729586790088
198157,42.18938948732523
198158,112.96436896871819
198159,41.55726892849667
198160,15.2880648700267
198161,5.62416476097818
198162,2.0690145893247713
198204,1.3678794411714685
198205,2.000000000000071
198206,3.718281828459239
198207,8.389056098931178
198208,21.0855369231891
198209,7.75693554010262
198210,2.853617111695852
198538,2.0
198539,3.718281828459045
198540,8.38905609893065
198541,21.085536923187668
198542,55.598150033144236
198543,20.45341636435911
198544,7.524391382167263
198545,2.768068896826909
198628,1.1353352984665923
198629,1.3678794825708196
198630,2.0000001125351745
198671,1.3678794411715112
198672,2.0000000000001874
198673,3.718281828459554
198674,8.389056098932034
198675,21.085536923191427
198676,7.756935540103476
198677,2.853617111696167
199445,1.1420732302356982
199446,1.3861950800601766
199447,2.0497870683678636
199485,2.0183156503732738
199486,3.7680689280451243
199487,8.52439146702717
199488,21.453416595032255
199489,56.59815066017885
199490,20.821296036203695
199491,7.659726750263784
199492,2.8178559964129883
199781,1.135341427448966
201260,1.1420732302356982
201261,1.3861950800601766
201262,2.0497870683678636
201263,3.853617111695658
201264,1.4176665095393064
201762,1.1353352839948687
201763,1.367879443232596
201764,2.0000000056027964
201765,3.718281843689025
201766,8.389056140330027
201767,3.0861612848604674
201768,1.135335288839409
202046,2.0
202047,3.718281828459045
202048,8.38905609893065
202049,21.085536923187668
202050,55.598150033144236
202051,20.45341636435911
202052,7.524391382167263
202053,2.768068896826909
202207,1.1353352832366128
202302,1.3678794411714423
202303,2.0
202304,3.7182818284590455
202305,8.38905609893065
202306,21.085536923187668
202307,7.756935540102093
202308,8.756935540102093
202309,22.085536923187668
202310,58.31643186160329
202311,156.80221520150727
202312,424.5143304159228
202313,156.17009464267872
202314,57.451767144839906
202315,21.135323991555534
202316,7.7752511789908265
202317,2.8603550586947435
202561,1.3678794411714423
202562,2.0
202563,3.7182818284590455
202564,8.38905609893065
202565,21.085536923187668
202566,7.756935540102093
202567,2.8536171116956583
202568,3.8536171116956583
202569,8.756935540102093
202570,22.08553692318767
202571,58.31643186160329
202572,156.80221520150727
202573,57.68431130277473
202574,21.220872206424282
202575,7.806722608469958
202576,2.871932750584392
203380,1.136247165202167
205726,1.1353352832366128
205727,1.3678794411714423
205728,2.0
205729,3.718281828459045
205730,1.3678794411714423
206420,1.1353352832366128
206421,2.135335283236613
206422,4.086161269630487
206423,9.389056098930652
206424,23.803818751646716
206425,62.987206132074895
206426,23.17169819281816
206427,8.524391382167265
206428,3.135948337998352
206429,1.1536509221253468
209190,1.1353352832417218
209191,1.3678794411853303
209192,2.000000000037751
209193,3.718281828561664
209194,4.718281828561664
209195,11.107337927668642
209196,28.474593022876572
209197,75.68368695839305
209198,204.0113091413236
209199,75.05156639956449
209200,27.609928306113186
209201,10.157124996036504
209202,3.7365974674503972
209203,1.3746173882082788
209320,1.1353352832366128
211765,1.1353352832366128
212701,1.1353352832366126
212702,1.3678794411714423
212703,2.0
215223,2.0
215224,3.718281828459045
215225,8.38905609893065
215226,21.085536923187668
215227,55.598150033144236
215228,20.45341636435911
215229,7.524391382167263
215230,2.768068896826909
215366,1.1353352832366128
215367,1.3678794411714423
215368,2.0
215369,3.718281828459045
215370,1.3678794411714423
215726,1.1356707458645152
215727,1.3687913231369968
216270,1.1420732302356982
216271,1.3861950800601766
216272,2.0497870683678636
216273,3.853617111695658
216274,1.4176665095393064
218785,2.0
218786,3.718281828459045
218787,8.38905609893065
218788,21.085536923187668
218789,55.598150033144236
218790,20.45341636435911
218791,7.524391382167263
218792,2.768068896826909
219817,2.0
219818,3.718281828459045
219819,8.38905609893065
219820,21.085536923187668
219821,55.598150033144236
219822,20.45341636435911
219823,7.524391382167263
219824,2.768068896826909
221113,2.0000453999297623
221114,3.7184052382631316
221115,8.389391561558554
221116,21.08644880515322
221117,55.6006287853209
221118,20.454328246324664
221119,7.524726844795166
221120,2.7681923066309957
222840,2.0
222841,3.718281828459045
222842,8.38905609893065
222843,21.085536923187668
222844,55.598150033144236
222845,20.45341636435911
222846,7.524391382167263
222847,2.768068896826909
222983,1.135335283274364
224242,1.1353352832366128
224243,1.3678794411714423
224244,2.0
224245,3.718281828459045
224246,1.3678794411714423
224635,1.1353352832366128
225835,1.1353352832366126
225836,1.3678794411714423
225837,2.0
225881,1.1353520677361573
227706,2.0
227707,3.718281828459045
227708,8.38905609893065
227709,21.085536923187668
227710,55.598150033144236
227711,20.45341636435911
227712,7.524391382167263
227713,2.768068896826909
227725,1.137814035413279
229887,1.1353352832366126
229888,1.3678794411714423
229889,2.0
229960,1.1353361147653318
230541,1.1353355891389332
230542,1.3678802727001615
230543,2.000002260329407
230544,3.7182879726713987
230545,1.3678817015008493
235356,1.1353352832366128
235357,1.3678794411714423
235358,2.0
235359,3.7182818284590455
235360,8.38905609893065
235361,3.086161269630488
235362,1.1353352832366128
235783,1.1353352832366126
235784,1.3678794411714423
235785,2.0
285805,1.1353352832366126
285806,1.3678794411714423
285807,2.0
290511,1.3678855853837957
290512,2.0000167017007904
290513,3.7183272283888074
290514,8.389179508734737
290515,21.085872385815566
290516,7.757058949906178
290517,2.85366251162542
291431,1.1353352832366126
291432,1.3678794411714423
291433,2.0
305523,1.1353352832366128
305524,1.3678794411714423
305612,1.1353352832366128
305613,1.3678794411714423
305622,1.1851223516044767
305623,1.503214724408055
305628,1.2034379904932109
305629,1.553001792775919
305630,2.503214724408055
305631,5.086161269630487
305632,1.8710941655794973
305643,1.2532250588610747
321156,1.1353352832366128
321157,1.3678794411714423
328618,1.1353352832366128
328619,1.3678794411714423
328620,2.0
328621,3.7182818284590455
328622,8.38905609893065
328623,3.086161269630488
328624,1.1353352832366128
340589,1.1353352832366128
340590,1.3678794411714423
340591,2.0
340592,3.718281828459045
340593,1.3678794411714423
340741,2.0
340742,3.718281828459045
340743,8.38905609893065
340744,21.085536923187668
340745,55.598150033144236
340746,20.45341636435911
340747,7.524391382167263
340748,2.768068896826909
340752,1.137814035413279
340753,1.3746173881705277
340754,2.018315638888734
340755,3.768068896826909
340756,8.524391382167263
340757,3.1359483379983515
340758,1.153650922125347
355771,1.1353352832366128
355772,1.3678794411714423
355875,1.3678794411714423
355876,2.0
355877,3.7182818284590455
355878,8.38905609893065
355879,21.085536923187668
355880,7.756935540102093
