x,y
571403,5.4816890703380645
571404,8.38905609893065
571432,2.0
571433,2.648721270700128
571434,3.718281828459045
571435,5.4816890703380645
571436,8.38905609893065
589849,1.6065306597126334
589850,2.0
589879,1.6065306597126336
589880,2.0000000000000004
600252,2.0002034683690106
600253,2.6490567333280306
600254,3.718834912829193
600255,5.482600952303619
600256,8.390559538123629
600315,1.6065306597126334
600316,2.0
600536,2.4176665095393064
600537,3.33733692903666
600538,4.853617111695657
600539,7.353540501186622
600540,8.353540501186622
600541,13.123938639261265
600542,20.988995519213212
600543,33.95628209245638
600544,55.33572328902656
600545,56.33572328902656
600546,92.23318401619454
600547,151.4180910811989
600548,248.99750626368183
600549,249.99750626368183
600550,411.52748492822064
600551,677.8453966081836
600552,1116.9294023633765
600553,1840.856542276181
600554,249.13284154691846
600555,33.71646367429435
600556,4.56302716109759
602006,2.0
602007,2.648721270700128
602008,3.718281828459045
602009,5.4816890703380645
602010,8.38905609893065
602282,2.0
602283,2.648721270700128
602284,3.718281828459045
602285,5.4816890703380645
602286,8.38905609893065
603159,1.6065306597126334
603160,2.0
606860,2.0
606861,2.648721270700128
606862,3.718281828459045
606863,5.4816890703380645
606864,8.38905609893065
678672,2.0
678673,2.648721270700128
678674,3.718281828459045
678675,5.4816890703380645
678676,8.38905609893065
684765,2.0
684766,2.648721270700128
684767,3.718281828459045
684768,5.4816890703380645
684769,8.38905609893065
697938,2.0
697939,2.648721270700128
697940,3.718281828459045
697941,5.4816890703380645
697942,8.38905609893065
698973,2.0000008315287197
698974,2.648722641659215
698975,3.718284088788453
698976,5.481692796991238
698977,8.389062243143005
698978,9.389062243143005
698979,14.831225361497204
698980,23.803835453347507
698981,38.597168565479734
698982,62.98725153200466
698983,8.524397526379618
699181,2.000000000000419
699182,2.6487212707008196
699183,3.718281828460185
699184,5.481689070339944
699185,8.38905609893375
699736,2.0
699737,2.648721270700128
699738,3.718281828459045
699739,5.4816890703380645
699740,8.38905609893065
702076,2.0
702077,2.648721270700128
702078,3.718281828459045
702079,5.4816890703380645
702080,8.38905609893065
742186,1.6065306597126334
742187,2.0
745250,1.6065306597126334
745251,2.0
756419,2.0
756420,2.648721270700128
756421,3.718281828459045
756422,5.4816890703380645
756423,8.38905609893065
758085,1.6065306597126334
758086,2.0
760670,1.6065306597126334
760671,2.0
763842,2.0
763843,2.648721270700128
763844,3.718281828459045
763845,5.4816890703380645
763846,8.38905609893065
764314,2.0
764315,2.648721270700128
764316,3.718281828459045
764317,5.4816890703380645
764318,8.38905609893065
766904,2.0000000000018794
766905,2.648721270703227
766906,3.7182818284641543
766907,5.481689070346488
766908,8.38905609894454
768178,1.6065306597161517
768179,2.0000000000058007
770535,1.6065306597130529
770536,2.0000000000006914
770661,2.0
770662,2.648721270700128
770663,3.718281828459045
770664,5.4816890703380645
770665,8.38905609893065
771289,1.6065306597126334
771290,2.0
771305,1.606937596450655
771306,2.0006709252558053
777075,1.6065306597126345
777076,2.0000000000000018
777363,2.0
777364,2.648721270700128
777365,3.718281828459045
777366,5.4816890703380645
777367,8.38905609893065
777417,2.0
777418,2.648721270700128
777419,3.718281828459045
777420,5.4816890703380645
777421,8.38905609893065
777451,1.6065306597126336
777452,2.0
779836,1.6065581961619833
779837,2.0000453999297627
782743,2.0
782744,2.648721270700128
782745,3.718281828459045
782746,5.4816890703380645
782747,8.38905609893065
782996,2.000000831528719
782997,2.648722641659215
782998,3.7182840887884523
782999,5.481692796991237
783000,8.389062243143005
783001,9.389062243143005
783002,14.831225361497204
783003,23.803835453347507
783004,38.597168565479734
783005,62.98725153200466
783006,8.524397526379618
783021,2.0000000787436933
783022,2.6487214005265303
783023,3.718282042506595
783024,5.4816894232428135
783025,8.389056680772217
784924,2.0
784925,2.648721270700128
784926,3.718281828459045
784927,5.4816890703380645
784928,8.38905609893065
788946,2.0
788947,2.648721270700128
788948,3.718281828459045
788949,5.4816890703380645
788950,8.38905609893065
788956,1.6886156583365322
788957,2.1353352832366124
